墟,1345,1345,11574,名詞,一般,*,*,*,*,墟,サカイ,サカイ,2/3,C1
墻,1345,1345,11166,名詞,一般,*,*,*,*,墻,カキ,カキ,2/2,C3
壊,1345,1345,11488,名詞,一般,*,*,*,*,壊,カイ,カイ,1/2,C3
壼,1345,1345,11083,名詞,一般,*,*,*,*,壼,ツボ,ツボ,0/2,C3
夙,1375,1375,11118,名詞,副詞可能,*,*,*,*,夙,アシタ,アシタ,0/3,C2
大,38,38,9840,形容詞,自立,*,*,形容詞・イ段,ガル接続,大い,オオキ,オーキ,3/3,C2
太,1340,1340,8090,副詞,*,*,*,*,*,太,イト,イト,1/2,*
夬,1345,1345,11576,名詞,一般,*,*,*,*,夬,ケツ,ケツ,1/2,C3
奈,1345,1345,10955,名詞,一般,*,*,*,*,奈,ナ,ナ,1/1,C3
奎,1354,1354,11404,名詞,固有名詞,地域,国,*,*,奎,ケイ,ケー,1/2,*
奕,1351,1351,12383,名詞,固有名詞,人名,名,*,*,奕,エキ,エキ,1/2,*
奠,1345,1345,12259,名詞,一般,*,*,*,*,奠,デン,デン,1/2,C3
奧,1350,1350,13465,名詞,固有名詞,人名,姓,*,*,奧,オク,オク,1/2,*
奮,1351,1351,12340,名詞,固有名詞,人名,名,*,*,奮,イサム,イサム,0/3,*
奶,1345,1345,10687,名詞,一般,*,*,*,*,奶,ナイ,ナイ,1/2,C3
奸,1347,1347,11416,名詞,形容動詞語幹,*,*,*,*,奸,カン,カン,1/2,C3
妄,1347,1347,11924,名詞,形容動詞語幹,*,*,*,*,妄,ミダリ,ミダリ,1/3,C1
妍,1345,1345,11297,名詞,一般,*,*,*,*,妍,ケン,ケン,1/2,C3
妖,1343,1343,11549,名詞,サ変接続,*,*,*,*,妖,ワザワイ,ワザワイ,0/4,C2
妣,1345,1345,11818,名詞,一般,*,*,*,*,妣,ハハ,ハハ,1/2,C3
妥,1351,1351,12108,名詞,固有名詞,人名,名,*,*,妥,ヤスシ,ヤスシ,1/3,*
姆,1345,1345,11818,名詞,一般,*,*,*,*,姆,ハハ,ハハ,1/2,C3
姚,1350,1350,11473,名詞,固有名詞,人名,姓,*,*,姚,ヨウ,ヨー,1/2,*
姧,1347,1347,11415,名詞,形容動詞語幹,*,*,*,*,姧,カン,カン,1/2,C3
姨,1345,1345,11344,名詞,一般,*,*,*,*,姨,オバ,オバ,0/2,C4
姸,1345,1345,11297,名詞,一般,*,*,*,*,姸,ケン,ケン,1/2,C3
娃,1351,1351,12126,名詞,固有名詞,人名,名,*,*,娃,アイ,アイ,1/2,*
娥,1345,1345,11156,名詞,一般,*,*,*,*,娥,ガ,ガ,1/1,C3
娵,1345,1345,11252,名詞,一般,*,*,*,*,娵,ヨメ,ヨメ,0/2,C3
婀,1345,1345,11180,名詞,一般,*,*,*,*,婀,ア,ア,1/1,C3
婁,1345,1345,11774,名詞,一般,*,*,*,*,婁,ロウ,ロー,1/2,C3
婉,1345,1345,11256,名詞,一般,*,*,*,*,婉,エン,エン,1/2,C3
婢,1345,1345,10914,名詞,一般,*,*,*,*,婢,オンナ,オンナ,3/3,C2
媽,1345,1345,11787,名詞,一般,*,*,*,*,媽,カカ,カカ,1/2,C3
嫋,1345,1345,10859,名詞,一般,*,*,*,*,嫋,ジョウ,ジョー,1/2,C3
嬉,38,38,8122,形容詞,自立,*,*,形容詞・イ段,ガル接続,嬉い,ウレシ,ウレシ,3/3,C1
嬪,1345,1345,11384,名詞,一般,*,*,*,*,嬪,ヒン,ヒン,1/2,C3
嬰,1345,1345,11153,名詞,一般,*,*,*,*,嬰,エイ,エー,1/2,C3
嬴,1350,1350,12200,名詞,固有名詞,人名,姓,*,*,嬴,エイ,エー,1/2,*
孀,1345,1345,11779,名詞,一般,*,*,*,*,孀,ヤモメ,ヤモメ,0/3,C2
孑,1375,1375,9478,名詞,副詞可能,*,*,*,*,孑,ヒトリ,ヒトリ,2/3,C1
孛,1354,1354,11261,名詞,固有名詞,地域,国,*,*,孛,ハイ,ハイ,1/2,*
孰,1345,1345,11228,名詞,一般,*,*,*,*,孰,ジュク,ジュク,1/2,C3
宀,1345,1345,11779,名詞,一般,*,*,*,*,宀,ウカンムリ,ウカンムリ,2/5,C1
宇,1351,1351,11511,名詞,固有名詞,人名,名,*,*,宇,サカイ,サカイ,1/3,*
宍,1345,1345,11780,名詞,一般,*,*,*,*,宍,シシムラ,シシムラ,0/4,C2
容,649,649,9345,動詞,自立,*,*,一段,未然形,容る,イレ,イレ,0/2,C2
容,652,652,8627,動詞,自立,*,*,一段,連用形,容る,イレ,イレ,0/2,C2
寃,1345,1345,11256,名詞,一般,*,*,*,*,寃,エン,エン,1/2,C3
寇,1345,1345,11431,名詞,一般,*,*,*,*,寇,アダ,アダ,2/2,C1
寛,12,12,8049,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,寛い,ヒロ,ヒロ,2/2,C1
察,1345,1345,11916,名詞,一般,*,*,*,*,察,サッシ,サッシ,0/3,C2
寡,12,12,7423,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,寡い,スクナ,スクナ,3/3,C1
